bc:bc:3e:67:91:53,-77,37,374761,17,02011a0aff4c00100523189319fd020a00,
05:7e:a5:3d:b1:70,-68,37,374762,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
05:7e:a5:3d:b1:70,-62,37,374908,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
19:8e:1c:d0:97:55,-62,37,374908,17,02011a020a0c0aff4c0010057d1c23050e,
bc:bc:3e:67:91:53,-72,37,374926,17,02011a0aff4c00100523189319fd020a00,
78:b3:d5:36:f8:5d,-70,37,374926,31,0201021bff7500021861b1cf4b8ead8f794eebbfca56abe7deb7a22cd1d59a,
96:ce:e5:95:01:38,-83,37,375006,28,1bff7500420401808e380195e5ce967abdbc0209da01000000000000,
05:7e:a5:3d:b1:70,-65,37,375086,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
96:ce:e5:95:01:38,-91,37,375166,28,1bff7500420401808e380195e5ce967abdbc0209da01000000000000,
30:48:94:04:59:75,-64,37,375237,17,02011a020a0c0aff4c001005011c3409e8,
fc:f8:6a:78:eb:4f,-64,37,375237,18,02011a020a080bff4c001006301ef1775665,
05:7e:a5:3d:b1:70,-68,37,375246,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
bc:bc:3e:67:91:53,-77,37,375326,17,02011a0aff4c00100523189319fd020a00,
05:7e:a5:3d:b1:70,-62,37,375406,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
6e:a1:32:fd:79:06,-76,37,375457,31,1e16f3fe4a17234a4530481132fa26b8fca41bdd0bb677408e76b5900613e0,
19:8e:1c:d0:97:55,-65,37,375457,17,02011a020a0c0aff4c0010057d1c23050e,
91:47:47:b0:b6:61,-65,37,375484,17,02011a0dff4c0016080066a2b054fded7a,
30:48:94:04:59:75,-63,37,375484,17,02011a020a0c0aff4c001005011c3409e8,
8b:ed:a5:3d:b1:70,-88,37,375646,28,1bff7500420401806670b13da5ed8b72b13da5ed8a01000000000000,
fc:f8:6a:78:eb:4f,-66,37,375806,18,02011a020a080bff4c001006301ef1775665,
bc:bc:3e:67:91:53,-73,37,375886,17,02011a0aff4c00100523189319fd020a00,
78:b3:d5:36:f8:5d,-71,37,376030,31,0201021bff7500021861b1cf4b8ead8f794eebbfca56abe7deb7a22cd1d59a,
30:48:94:04:59:75,-65,37,376030,17,02011a020a0c0aff4c001005011c3409e8,
bc:bc:3e:67:91:53,-77,37,376046,17,02011a0aff4c00100523189319fd020a00,
8b:ed:a5:3d:b1:70,-88,37,376111,28,1bff7500420401806670b13da5ed8b72b13da5ed8a01000000000000,
7d:98:5e:48:ea:8c,-93,37,376112,28,1bff750042040180668cea485e987d8eea485e987c015a1d48d89f00,
be:73:f7:bc:b2:ea,-66,37,376126,8,07ff4c0012020002,
fc:f8:6a:78:eb:4f,-64,37,376366,18,02011a020a080bff4c001006301ef1775665,
bc:bc:3e:67:91:53,-78,37,376446,17,02011a0aff4c00100523189319fd020a00,
8b:ed:a5:3d:b1:70,-88,37,376576,28,1bff7500420401806670b13da5ed8b72b13da5ed8a01000000000000,
78:b3:d5:36:f8:5d,-70,37,376576,31,0201021bff7500021861b1cf4b8ead8f794eebbfca56abe7deb7a22cd1d59a,
30:48:94:04:59:75,-66,37,376591,17,02011a020a0c0aff4c001005011c3409e8,
bc:bc:3e:67:91:53,-73,37,376591,17,02011a0aff4c00100523189319fd020a00,
96:ce:e5:95:01:38,-83,37,376686,28,1bff7500420401808e380195e5ce967abdbc0209da01000000000000,
05:7e:a5:3d:b1:70,-65,37,376766,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
[SNIFFER] Status: Total=7368, Rate=19/sec, Overflow=0, Buffer=3/100
39:27:8f:7b:a0:d2,-92,37,376829,27,1aff4c001202ae030711067d859739d49f5e96b83110721ccc9cd9,
96:ce:e5:95:01:38,-89,37,376830,28,1bff7500420401808e380195e5ce967abdbc0209da01000000000000,
19:8e:1c:d0:97:55,-62,37,376846,17,02011a020a0c0aff4c0010057d1c23050e,
fc:f8:6a:78:eb:4f,-63,37,376921,18,02011a020a080bff4c001006301ef1775665,
05:7e:a5:3d:b1:70,-70,37,376922,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
bc:bc:3e:67:91:53,-77,37,377006,17,02011a0aff4c00100523189319fd020a00,
05:7e:a5:3d:b1:70,-62,37,377086,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
30:48:94:04:59:75,-63,37,377143,17,02011a020a0c0aff4c001005011c3409e8,
96:ce:e5:95:01:38,-83,37,377143,28,1bff7500420401808e380195e5ce967abdbc0209da01000000000000,
bc:bc:3e:67:91:53,-78,37,377161,17,02011a0aff4c00100523189319fd020a00,
fc:f8:6a:78:eb:4f,-63,37,377161,18,02011a020a080bff4c001006301ef1775665,
05:7e:a5:3d:b1:70,-65,37,377246,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
96:ce:e5:95:01:38,-91,37,377326,28,1bff7500420401808e380195e5ce967abdbc0209da01000000000000,
05:7e:a5:3d:b1:70,-68,37,377382,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
19:8e:1c:d0:97:55,-65,37,377383,17,02011a020a0c0aff4c0010057d1c23050e,
78:b3:d5:36:f8:5d,-76,37,377406,31,0201021bff7500021861b1cf4b8ead8f794eebbfca56abe7deb7a22cd1d59a,
91:47:47:b0:b6:61,-64,37,377486,17,02011a0dff4c0016080066a2b054fded7a,
05:7e:a5:3d:b1:70,-62,37,377566,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
bc:bc:3e:67:91:53,-77,37,377718,17,02011a0aff4c00100523189319fd020a00,
fc:f8:6a:78:eb:4f,-65,37,377718,18,02011a020a080bff4c001006301ef1775665,
05:7e:a5:3d:b1:70,-65,37,377726,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
05:7e:a5:3d:b1:70,-70,37,377886,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
19:8e:1c:d0:97:55,-63,37,377942,17,02011a020a0c0aff4c0010057d1c23050e,
78:b3:d5:36:f8:5d,-71,37,377943,31,0201021bff7500021861b1cf4b8ead8f794eebbfca56abe7deb7a22cd1d59a,
30:48:94:04:59:75,-67,37,377966,17,02011a020a0c0aff4c001005011c3409e8,
be:73:f7:bc:b2:ea,-62,37,378126,8,07ff4c0012020002,
19:8e:1c:d0:97:55,-63,37,378206,17,02011a020a0c0aff4c0010057d1c23050e,
bc:bc:3e:67:91:53,-73,37,378265,17,02011a0aff4c00100523189319fd020a00,
fc:f8:6a:78:eb:4f,-64,37,378265,18,02011a020a080bff4c001006301ef1775665,
7d:98:5e:48:ea:8c,-93,37,378277,28,1bff750042040180668cea485e987d8eea485e987c015a1d48d89f00,
8b:ed:a5:3d:b1:70,-88,37,378277,28,1bff7500420401806670b13da5ed8b72b13da5ed8a01000000000000,
78:b3:d5:36:f8:5d,-70,37,378506,31,0201021bff7500021861b1cf4b8ead8f794eebbfca56abe7deb7a22cd1d59a,
c3:cb:d0:75:4d:cc,-92,37,378506,18,0201060e1695fe1055ae5200c3cbd0754dcc,
30:48:94:04:59:75,-66,37,378526,17,02011a020a0c0aff4c001005011c3409e8,
8b:ed:a5:3d:b1:70,-88,37,378758,28,1bff7500420401806670b13da5ed8b72b13da5ed8a01000000000000,
19:8e:1c:d0:97:55,-60,37,378759,17,02011a020a0c0aff4c0010057d1c23050e,
fc:f8:6a:78:eb:4f,-63,37,378820,18,02011a020a080bff4c001006301ef1775665,
bc:bc:3e:67:91:53,-78,37,378820,17,02011a0aff4c00100523189319fd020a00,
89:90:6b:cb:e9:fc,-78,37,379004,31,1eff4c00121900e6c64d1db88171c27d3ec6ef5d1c70252ba08977accd0000,
bc:bc:3e:67:91:53,-73,37,379005,17,02011a0aff4c00100523189319fd020a00,
30:48:94:04:59:75,-62,37,379086,17,02011a020a0c0aff4c001005011c3409e8,
78:b3:d5:36:f8:5d,-76,37,379317,31,0201021bff7500021861b1cf4b8ead8f794eebbfca56abe7deb7a22cd1d59a,
19:8e:1c:d0:97:55,-64,37,379317,17,02011a020a0c0aff4c0010057d1c23050e,
fc:f8:6a:78:eb:4f,-66,37,379382,18,02011a020a080bff4c001006301ef1775665,
bc:bc:3e:67:91:53,-78,37,379383,17,02011a0aff4c00100523189319fd020a00,
05:7e:a5:3d:b1:70,-65,37,379406,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
96:ce:e5:95:01:38,-90,37,379480,28,1bff7500420401808e380195e5ce967abdbc0209da01000000000000,
91:47:47:b0:b6:61,-62,37,379480,17,02011a0dff4c0016080066a2b054fded7a,
05:7e:a5:3d:b1:70,-68,37,379566,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
30:48:94:04:59:75,-67,37,379644,17,02011a020a0c0aff4c001005011c3409e8,
fc:f8:6a:78:eb:4f,-65,37,379645,18,02011a020a080bff4c001006301ef1775665,
05:7e:a5:3d:b1:70,-62,37,379726,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
96:ce:e5:95:01:38,-83,37,379806,28,1bff7500420401808e380195e5ce967abdbc0209da01000000000000,
78:b3:d5:36:f8:5d,-71,37,379875,31,0201021bff7500021861b1cf4b8ead8f794eebbfca56abe7deb7a22cd1d59a,
19:8e:1c:d0:97:55,-63,37,379875,17,02011a020a0c0aff4c0010057d1c23050e,
05:7e:a5:3d:b1:70,-66,37,379880,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
30:48:94:04:59:75,-65,37,379880,17,02011a020a0c0aff4c001005011c3409e8,
96:ce:e5:95:01:38,-91,37,379946,28,1bff7500420401808e380195e5ce967abdbc0209da01000000000000,
bc:bc:3e:67:91:53,-73,37,379946,17,02011a0aff4c00100523189319fd020a00,
05:7e:a5:3d:b1:70,-69,37,380046,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
fc:f8:6a:78:eb:4f,-64,37,380201,18,02011a020a080bff4c001006301ef1775665,
05:7e:a5:3d:b1:70,-62,37,380201,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
96:ce:e5:95:01:38,-83,37,380286,28,1bff7500420401808e380195e5ce967abdbc0209da01000000000000,
05:7e:a5:3d:b1:70,-65,37,380366,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
96:ce:e5:95:01:38,-91,37,380414,28,1bff7500420401808e380195e5ce967abdbc0209da01000000000000,
78:b3:d5:36:f8:5d,-70,37,380415,31,0201021bff7500021861b1cf4b8ead8f794eebbfca56abe7deb7a22cd1d59a,
19:8e:1c:d0:97:55,-62,37,380431,17,02011a020a0c0aff4c0010057d1c23050e,
30:48:94:04:59:75,-66,37,380431,17,02011a020a0c0aff4c001005011c3409e8,
8b:ed:a5:3d:b1:70,-88,37,380446,28,1bff7500420401806670b13da5ed8b72b13da5ed8a01000000000000,
bc:bc:3e:67:91:53,-78,37,380521,17,02011a0aff4c00100523189319fd020a00,
05:7e:a5:3d:b1:70,-69,37,380522,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
05:7e:a5:3d:b1:70,-62,37,380686,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
fc:f8:6a:78:eb:4f,-63,37,380766,18,02011a020a080bff4c001006301ef1775665,
05:7e:a5:3d:b1:70,-65,37,380846,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
8b:ed:a5:3d:b1:70,-88,37,380915,28,1bff7500420401806670b13da5ed8b72b13da5ed8a01000000000000,
7d:98:5e:48:ea:8c,-93,37,380916,28,1bff750042040180668cea485e987d8eea485e987c015a1d48d89f00,
19:8e:1c:d0:97:55,-65,37,380976,17,02011a020a0c0aff4c0010057d1c23050e,
89:90:6b:cb:e9:fc,-79,37,380977,31,1eff4c00121900e6c64d1db88171c27d3ec6ef5d1c70252ba08977accd0000,
30:48:94:04:59:75,-64,37,381001,17,02011a020a0c0aff4c001005011c3409e8,
05:7e:a5:3d:b1:70,-68,37,381002,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
bc:bc:3e:67:91:53,-78,37,381086,17,02011a0aff4c00100523189319fd020a00,
96:ce:e5:95:01:38,-91,37,381166,28,1bff7500420401808e380195e5ce967abdbc0209da01000000000000,
78:b3:d5:36:f8:5d,-76,37,381243,31,0201021bff7500021861b1cf4b8ead8f794eebbfca56abe7deb7a22cd1d59a,
19:8e:1c:d0:97:55,-64,37,381243,17,02011a020a0c0aff4c0010057d1c23050e,
fc:f8:6a:78:eb:4f,-66,37,381326,18,02011a020a080bff4c001006301ef1775665,
7d:98:5e:48:ea:8c,-93,37,381406,28,1bff750042040180668cea485e987d8eea485e987c015a1d48d89f00,
96:ce:e5:95:01:38,-83,37,381486,28,1bff7500420401808e380195e5ce967abdbc0209da01000000000000,
bc:bc:3e:67:91:53,-73,37,381628,17,02011a0aff4c00100523189319fd020a00,
96:ce:e5:95:01:38,-91,37,381628,28,1bff7500420401808e380195e5ce967abdbc0209da01000000000000,
78:b3:d5:36:f8:5d,-71,37,381794,31,0201021bff7500021861b1cf4b8ead8f794eebbfca56abe7deb7a22cd1d59a,
19:8e:1c:d0:97:55,-63,37,381794,17,02011a020a0c0aff4c0010057d1c23050e,
30:48:94:04:59:75,-65,37,381806,17,02011a020a0c0aff4c001005011c3409e8,
[SNIFFER] Status: Total=7458, Rate=18/sec, Overflow=0, Buffer=1/100
fc:f8:6a:78:eb:4f,-64,37,381886,18,02011a020a080bff4c001006301ef1775665,
96:ce:e5:95:01:38,-83,37,381966,28,1bff7500420401808e380195e5ce967abdbc0209da01000000000000,
96:ce:e5:95:01:38,-91,37,382126,28,1bff7500420401808e380195e5ce967abdbc0209da01000000000000,
bc:bc:3e:67:91:53,-78,37,382200,17,02011a0aff4c00100523189319fd020a00,
05:7e:a5:3d:b1:70,-68,37,382200,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
19:8e:1c:d0:97:55,-62,37,382338,17,02011a020a0c0aff4c0010057d1c23050e,
78:b3:d5:36:f8:5d,-69,37,382339,31,0201021bff7500021861b1cf4b8ead8f794eebbfca56abe7deb7a22cd1d59a,
30:48:94:04:59:75,-66,37,382359,17,02011a020a0c0aff4c001005011c3409e8,
bc:bc:3e:67:91:53,-73,37,382360,17,02011a0aff4c00100523189319fd020a00,
05:7e:a5:3d:b1:70,-62,37,382366,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
96:ce:e5:95:01:38,-82,37,382417,28,1bff7500420401808e380195e5ce967abdbc0209da01000000000000,
fc:f8:6a:78:eb:4f,-63,37,382417,18,02011a020a080bff4c001006301ef1775665,
05:7e:a5:3d:b1:70,-65,37,382526,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
05:7e:a5:3d:b1:70,-68,37,382686,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
bc:bc:3e:67:91:53,-77,37,382766,17,02011a0aff4c00100523189319fd020a00,
05:7e:a5:3d:b1:70,-62,37,382843,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
39:27:8f:7b:a0:d2,-93,37,382843,27,1aff4c001202ae030711067d859739d49f5e96b83110721ccc9cd9,
78:b3:d5:36:f8:5d,-76,37,382891,31,0201021bff7500021861b1cf4b8ead8f794eebbfca56abe7deb7a22cd1d59a,
02:78:f2:39:22:59,-91,37,382891,31,020102030369fd171669fd101a8f83dd04908bfdc4a2877852001dea5bc57a,
30:48:94:04:59:75,-64,37,382919,17,02011a020a0c0aff4c001005011c3409e8,
bc:bc:3e:67:91:53,-78,37,382919,17,02011a0aff4c00100523189319fd020a00,
fc:f8:6a:78:eb:4f,-65,37,383000,18,02011a020a080bff4c001006301ef1775665,
05:7e:a5:3d:b1:70,-65,37,383000,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
c3:cb:d0:75:4d:cc,-92,37,383076,18,0201060e1695fe1055ae5200c3cbd0754dcc,
8b:ed:a5:3d:b1:70,-88,37,383076,28,1bff7500420401806670b13da5ed8b72b13da5ed8a01000000000000,
05:7e:a5:3d:b1:70,-68,37,383155,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
19:8e:1c:d0:97:55,-65,37,383156,17,02011a020a0c0aff4c0010057d1c23050e,
78:b3:d5:36:f8:5d,-76,37,383166,31,0201021bff7500021861b1cf4b8ead8f794eebbfca56abe7deb7a22cd1d59a,
fc:f8:6a:78:eb:4f,-65,37,383246,18,02011a020a080bff4c001006301ef1775665,
bc:bc:3e:67:91:53,-73,37,383321,17,02011a0aff4c00100523189319fd020a00,
05:7e:a5:3d:b1:70,-62,37,383321,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
30:48:94:04:59:75,-65,37,383455,17,02011a020a0c0aff4c001005011c3409e8,
05:7e:a5:3d:b1:70,-65,37,383455,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
bc:bc:3e:67:91:53,-77,37,383486,17,02011a0aff4c00100523189319fd020a00,
8b:ed:a5:3d:b1:70,-88,37,383548,28,1bff7500420401806670b13da5ed8b72b13da5ed8a01000000000000,
7d:98:5e:48:ea:8c,-94,37,383548,28,1bff750042040180668cea485e987d8eea485e987c015a1d48d89f00,
c3:cb:d0:75:4d:cc,-92,37,383566,18,0201060e1695fe1055ae5200c3cbd0754dcc,
78:b3:d5:36:f8:5d,-71,37,383704,31,0201021bff7500021861b1cf4b8ead8f794eebbfca56abe7deb7a22cd1d59a,
19:8e:1c:d0:97:55,-63,37,383705,17,02011a020a0c0aff4c0010057d1c23050e,
fc:f8:6a:78:eb:4f,-64,37,383806,18,02011a020a080bff4c001006301ef1775665,
bc:bc:3e:67:91:53,-78,37,383855,17,02011a0aff4c00100523189319fd020a00,
7d:98:5e:48:ea:8c,-92,37,383855,28,1bff750042040180668cea485e987d8eea485e987c015a1d48d89f00,
7d:98:5e:48:ea:8c,-94,37,384035,28,1bff750042040180668cea485e987d8eea485e987c015a1d48d89f00,
bc:bc:3e:67:91:53,-73,37,384035,17,02011a0aff4c00100523189319fd020a00,
19:8e:1c:d0:97:55,-62,37,384257,17,02011a020a0c0aff4c0010057d1c23050e,
78:b3:d5:36:f8:5d,-70,37,384257,31,0201021bff7500021861b1cf4b8ead8f794eebbfca56abe7deb7a22cd1d59a,
30:48:94:04:59:75,-65,37,384286,17,02011a020a0c0aff4c001005011c3409e8,
fc:f8:6a:78:eb:4f,-63,37,384366,18,02011a020a080bff4c001006301ef1775665,
3a:16:55:c0:39:6d,-65,37,384409,17,02011a0dff4c00160800aba9aeeb495f57,
bc:bc:3e:67:91:53,-77,37,384409,17,02011a0aff4c00100523189319fd020a00,
d5:ee:f1:7a:57:c1,-67,37,384446,8,07ff4c0012020002,
05:7e:a5:3d:b1:70,-62,37,384526,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
19:8e:1c:d0:97:55,-60,37,384526,17,02011a020a0c0aff4c0010057d1c23050e,
96:ce:e5:95:01:38,-83,37,384599,28,1bff7500420401808e380195e5ce967abdbc0209da01000000000000,
bc:bc:3e:67:91:53,-78,37,384600,17,02011a0aff4c00100523189319fd020a00,
05:7e:a5:3d:b1:70,-65,37,384686,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
96:ce:e5:95:01:38,-89,37,384766,28,1bff7500420401808e380195e5ce967abdbc0209da01000000000000,
30:48:94:04:59:75,-63,37,384826,17,02011a020a0c0aff4c001005011c3409e8,
05:7e:a5:3d:b1:70,-68,37,384826,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
fc:f8:6a:78:eb:4f,-65,37,384926,18,02011a020a080bff4c001006301ef1775665,
bc:bc:3e:67:91:53,-73,37,384979,17,02011a0aff4c00100523189319fd020a00,
05:7e:a5:3d:b1:70,-62,37,384979,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
89:90:6b:cb:e9:fc,-78,37,385006,31,1eff4c00121900e6c64d1db88171c27d3ec6ef5d1c70252ba08977accd0000,
96:ce:e5:95:01:38,-83,37,385075,28,1bff7500420401808e380195e5ce967abdbc0209da01000000000000,
19:8e:1c:d0:97:55,-63,37,385075,17,02011a020a0c0aff4c0010057d1c23050e,
78:b3:d5:36:f8:5d,-76,37,385086,31,0201021bff7500021861b1cf4b8ead8f794eebbfca56abe7deb7a22cd1d59a,
bc:bc:3e:67:91:53,-77,37,385160,17,02011a0aff4c00100523189319fd020a00,
05:7e:a5:3d:b1:70,-65,37,385161,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
96:ce:e5:95:01:38,-91,37,385240,28,1bff7500420401808e380195e5ce967abdbc0209da01000000000000,
7d:98:5e:48:ea:8c,-93,37,385240,28,1bff750042040180668cea485e987d8eea485e987c015a1d48d89f00,
8b:ed:a5:3d:b1:70,-87,37,385246,28,1bff7500420401806670b13da5ed8b72b13da5ed8a01000000000000,
05:7e:a5:3d:b1:70,-68,37,385326,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
30:48:94:04:59:75,-65,37,385406,17,02011a020a0c0aff4c001005011c3409e8,
fc:f8:6a:78:eb:4f,-64,37,385486,18,02011a020a080bff4c001006301ef1775665,
96:ce:e5:95:01:38,-83,37,385547,28,1bff7500420401808e380195e5ce967abdbc0209da01000000000000,
7d:98:5e:48:ea:8c,-92,37,385547,28,1bff750042040180668cea485e987d8eea485e987c015a1d48d89f00,
19:8e:1c:d0:97:55,-63,37,385630,17,02011a020a0c0aff4c0010057d1c23050e,
78:b3:d5:36:f8:5d,-71,37,385630,31,0201021bff7500021861b1cf4b8ead8f794eebbfca56abe7deb7a22cd1d59a,
30:48:94:04:59:75,-65,37,385646,17,02011a020a0c0aff4c001005011c3409e8,
bc:bc:3e:67:91:53,-73,37,385703,17,02011a0aff4c00100523189319fd020a00,
8b:ed:a5:3d:b1:70,-88,37,385704,28,1bff7500420401806670b13da5ed8b72b13da5ed8a01000000000000,
bc:bc:3e:67:91:53,-78,37,385886,17,02011a0aff4c00100523189319fd020a00,
fc:f8:6a:78:eb:4f,-63,37,386046,18,02011a020a080bff4c001006301ef1775665,
19:8e:1c:d0:97:55,-62,37,386184,17,02011a020a0c0aff4c0010057d1c23050e,
78:b3:d5:36:f8:5d,-70,37,386185,31,0201021bff7500021861b1cf4b8ead8f794eebbfca56abe7deb7a22cd1d59a,
30:48:94:04:59:75,-66,37,386206,17,02011a020a0c0aff4c001005011c3409e8,
bc:bc:3e:67:91:53,-78,37,386280,17,02011a0aff4c00100523189319fd020a00,
fc:f8:6a:78:eb:4f,-62,37,386280,18,02011a020a080bff4c001006301ef1775665,
d5:ee:f1:7a:57:c1,-64,37,386418,8,07ff4c0012020002,
3a:16:55:c0:39:6d,-62,37,386419,17,02011a0dff4c00160800aba9aeeb495f57,
bc:bc:3e:67:91:53,-73,37,386446,17,02011a0aff4c00100523189319fd020a00,
05:7e:a5:3d:b1:70,-62,37,386686,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
78:b3:d5:36:f8:5d,-76,37,386759,31,0201021bff7500021861b1cf4b8ead8f794eebbfca56abe7deb7a22cd1d59a,
30:48:94:04:59:75,-63,37,386759,17,02011a020a0c0aff4c001005011c3409e8,
bc:bc:3e:67:91:53,-77,37,386822,17,02011a0aff4c00100523189319fd020a00,
fc:f8:6a:78:eb:4f,-66,37,386822,18,02011a020a080bff4c001006301ef1775665,
05:7e:a5:3d:b1:70,-65,37,386844,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
6e:a1:32:fd:79:06,-71,37,386844,31,1e16f3fe4a17234a4530481132fa26b8fca41bdd0bb677408e76b5900613e0,
[SNIFFER] Status: Total=7555, Rate=19/sec, Overflow=0, Buffer=0/100
f1:1d:1e:da:7b:f1,-78,37,386986,8,07ff4c0012020001,
02:78:f2:39:22:59,-91,37,386986,31,020102030369fd171669fd101a8f83dd04908bfdc4a2877852001dea5bc57a,
19:8e:1c:d0:97:55,-61,37,387002,17,02011a020a0c0aff4c0010057d1c23050e,
05:7e:a5:3d:b1:70,-68,37,387002,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
bc:bc:3e:67:91:53,-79,37,387006,17,02011a0aff4c00100523189319fd020a00,
05:7e:a5:3d:b1:70,-62,37,387166,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
96:ce:e5:95:01:38,-83,37,387246,28,1bff7500420401808e380195e5ce967abdbc0209da01000000000000,
30:48:94:04:59:75,-65,37,387326,17,02011a020a0c0aff4c001005011c3409e8,
fc:f8:6a:78:eb:4f,-64,37,387381,18,02011a020a080bff4c001006301ef1775665,
bc:bc:3e:67:91:53,-73,37,387382,17,02011a0aff4c00100523189319fd020a00,
96:ce:e5:95:01:38,-91,37,387406,28,1bff7500420401808e380195e5ce967abdbc0209da01000000000000,
05:7e:a5:3d:b1:70,-69,37,387486,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
19:8e:1c:d0:97:55,-65,37,387555,17,02011a020a0c0aff4c0010057d1c23050e,
78:b3:d5:36:f8:5d,-71,37,387555,31,0201021bff7500021861b1cf4b8ead8f794eebbfca56abe7deb7a22cd1d59a,
96:ce:e5:95:01:38,-83,37,387726,28,1bff7500420401808e380195e5ce967abdbc0209da01000000000000,
96:ce:e5:95:01:38,-91,37,387851,28,1bff7500420401808e380195e5ce967abdbc0209da01000000000000,
7d:98:5e:48:ea:8c,-93,37,387852,28,1bff750042040180668cea485e987d8eea485e987c015a1d48d89f00,
6e:a1:32:fd:79:06,-69,37,387886,31,1e16f3fe4a17234a4530481132fa26b8fca41bdd0bb677408e76b5900613e0,
fc:f8:6a:78:eb:4f,-63,37,387942,18,02011a020a080bff4c001006301ef1775665,
bc:bc:3e:67:91:53,-78,37,387943,17,02011a0aff4c00100523189319fd020a00,
19:8e:1c:d0:97:55,-69,37,388103,17,02011a020a0c0aff4c0010057d1c23050e,
c3:cb:d0:75:4d:cc,-92,37,388103,18,0201060e1695fe1055ae5200c3cbd0754dcc,
78:b3:d5:36:f8:5d,-70,37,388126,31,0201021bff7500021861b1cf4b8ead8f794eebbfca56abe7deb7a22cd1d59a,
8b:ed:a5:3d:b1:70,-89,37,388366,28,1bff7500420401806670b13da5ed8b72b13da5ed8a01000000000000,
30:48:94:04:59:75,-62,37,388416,17,02011a020a0c0aff4c001005011c3409e8,
d5:ee:f1:7a:57:c1,-63,37,388417,8,07ff4c0012020002,
3a:16:55:c0:39:6d,-63,37,388446,17,02011a0dff4c00160800aba9aeeb495f57,
fc:f8:6a:78:eb:4f,-65,37,388502,18,02011a020a080bff4c001006301ef1775665,
bc:bc:3e:67:91:53,-78,37,388502,17,02011a0aff4c00100523189319fd020a00,
19:8e:1c:d0:97:55,-67,37,388659,17,02011a020a0c0aff4c0010057d1c23050e,
78:b3:d5:36:f8:5d,-76,37,388659,31,0201021bff7500021861b1cf4b8ead8f794eebbfca56abe7deb7a22cd1d59a,
05:7e:a5:3d:b1:70,-68,37,388685,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
30:48:94:04:59:75,-62,37,388686,17,02011a020a0c0aff4c001005011c3409e8,
fc:f8:6a:78:eb:4f,-66,37,388766,18,02011a020a080bff4c001006301ef1775665,
05:7e:a5:3d:b1:70,-62,37,388846,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
6e:a1:32:fd:79:06,-76,37,388926,31,1e16f3fe4a17234a4530481132fa26b8fca41bdd0bb677408e76b5900613e0,
f1:1d:1e:da:7b:f1,-77,37,389000,8,07ff4c0012020001,
05:7e:a5:3d:b1:70,-64,37,389001,28,1bff7500420401806670b13da57e0572b13da57e04015a07c0000000,
bc:bc:3e:67:91:53,-73,37,389083,17,02011a0aff4c00100523189319fd020a00,
